27.79091359	2.05062454	-1.1
16.15910324	1.249222264	-1.1
11.72192699	0.911992494	-1.1
9.337372215	0.73865637	-1.1
7.911523989	0.615750667	-1.1
6.678443993	0.352734838	-1
5.686753289	0.313628324	-1
5.011122595	0.288529358	-1
4.133413979	0.266015358	-1
3.636550617	0.229773337	-1
32.85597645	0.538261353	-1
19.02397631	0.874536661	-1.1
13.90370949	0.465244053	-1
11.28233302	0.370565738	-1
9.64460402	0.3246177	-1
7.929018833	0.285230304	-1
6.854834273	0.271508929	-1
6.139124746	0.247206025	-1
5.046827613	0.439416642	-1
4.518521361	0.425486979	-1
33.99965	0.437832477	-1
19.78997383	0.468745338	-1
14.68072675	0.373142422	-1
11.87974892	0.334197134	-1
10.19474332	0.289195806	-1
8.119584245	0.481753968	-1
7.107064396	0.427344574	-1
6.401706737	0.43360796	-1
5.564697927	0.38247277	-1
5.080588266	0.363229256	-1
35.3738103	0.327391453	-1
19.93734567	0.476540703	-1
14.84949083	0.377716222	-1
11.44984221	0.590653397	-1
9.856756615	0.528835681	-1
8.190683952	0.475227521	-1
7.229439557	0.410458216	-1
6.523582853	0.401297941	-1
5.457471674	0.616549457	-1
5.011833131	0.573813788	-1
35.04025213	0.640516842	-1
21.33565035	0.429908404	-1
15.11357018	0.612621613	-1
12.41565189	0.516770573	-1
10.7536473	0.456251526	-1
9.000444966	0.414697657	-1
7.570814664	0.641843963	-1
7.074427863	0.50734285	-1
6.674298354	0.298887683	-0.9
6.025227937	0.185064544	-0.9
33.64218662	0.603976414	-1
19.37199892	0.664642075	-1
14.39451911	0.552116028	-1
11.76933154	0.471737506	-1
9.63878357	0.684741838	-1
8.0797784	0.59995148	-1
7.109118388	0.571473632	-1
6.513778176	0.538750602	-1
5.503576137	0.741687536	-1
5.108515155	0.728655684	-1
33.63555845	0.442950356	-1
18.97886533	0.605145761	-1
13.17022417	0.860760985	-1
12.29103857	0.015461191	-0.9
10.58649952	0.048896132	-0.9
8.869202646	0.053303031	-0.9
7.900485282	0.019057705	-0.9
7.203848527	0.040111081	-0.9
6.377942967	0.081288876	-0.9
5.940490299	0.109708174	-0.9
30.98696931	0.801137247	-1
19.52287836	0.025413915	-0.9
14.53480958	0.049997619	-0.9
11.90088746	0.056059671	-0.9
10.21021186	0.087476236	-0.9
8.518726539	0.100327422	-0.9
7.508944231	0.116298824	-0.9
6.818523542	0.151372678	-0.9
6.101079195	0.120384344	-0.9
5.680108627	0.149777363	-0.9
26.20392826	0.057258119	-0.9
15.35953795	0.169423689	-0.9
11.25325919	0.201458323	-0.9
9.025562154	0.228334124	-0.9
7.707328283	0.20373865	-0.9
6.314383488	0.223215298	-0.9
5.499432823	0.21423464	-0.9
4.936222483	0.245916844	-0.9
4.280729923	0.278846192	-0.9
3.937347454	0.294060473	-0.9
26.75572219	0.220072056	-0.9
16.06757004	0.170884344	-0.9
11.78425603	0.210470688	-0.9
9.469451149	0.216192063	-0.9
8.097707677	0.199698021	-0.9
6.574008027	0.285938338	-0.9
5.733748228	0.261147041	-0.9
5.186426742	0.262095979	-0.9
4.484720577	0.305605323	-0.9
4.127137401	0.324051244	-0.9
25.30801939	0.429237964	-0.9
15.01366442	0.363384927	-0.9
10.93681546	0.362844529	-0.9
8.677859645	0.449110663	-0.9
7.376870236	0.437315633	-0.9
6.101349471	0.390185294	-0.9
5.273363183	0.432478607	-0.9
4.759910178	0.434744486	-0.9
4.165549532	0.419841858	-0.9
3.798840526	0.51337296	-0.9
27.28525123	0.417936176	-0.9
16.21127249	0.391493605	-0.9
11.9325278	0.34742052	-0.9
9.426854636	0.459340766	-0.9
8.038860714	0.437780951	-0.9
6.561502699	0.466808756	-0.9
5.733395354	0.450677479	-0.9
5.189082733	0.443914257	-0.9
4.466051797	0.541185112	-0.9
4.131611566	0.536030208	-0.9
30.53582095	0.412212005	-0.9
18.07391225	0.428359957	-0.9
12.80863883	0.616517226	-0.9
10.29465911	0.584750542	-0.9
8.79285386	0.547456119	-0.9
7.283454756	0.508485604	-0.9
6.253197512	0.606082203	-0.9
5.664473247	0.589455923	-0.9
4.965779872	0.592515168	-0.9
4.613335912	0.582013742	-0.9
31.88971731	0.511489624	-0.9
18.68919997	0.620779825	-0.9
13.46626975	0.727091941	-0.9
10.91668457	0.660977699	-0.9
9.205465712	0.696713217	-0.9
7.619618113	0.656805651	-0.9
6.710385659	0.615383861	-0.9
6.064859398	0.61585258	-0.9
6.431582838	0.027410502	-0.8
5.989857646	0.059689397	-0.8
32.35466995	0.530183861	-0.9
19.2207268	0.566523928	-0.9
14.04266248	0.614980875	-0.9
11.02690431	0.775651145	-0.9
9.459686249	0.71551516	-0.9
7.857328597	0.656577082	-0.9
8.12342275	0.019905498	-0.8
7.392242846	0.046619239	-0.8
6.53389318	0.09304225	-0.8
6.081046511	0.132636206	-0.8
33.16315611	0.489486434	-0.9
18.75759826	0.799322618	-0.9
13.96292161	0.671315144	-0.9
11.11448459	0.752222531	-0.9
9.543122672	0.690654598	-0.9
9.213682046	0.01821451	-0.8
8.100245372	0.078212042	-0.8
7.386950605	0.104973832	-0.8
6.560334965	0.136851171	-0.8
6.117044177	0.164138753	-0.8
31.33930818	0.755621927	-0.9
18.71109976	0.741280926	-0.9
13.48681458	0.860456859	-0.9
12.58068309	0.002143467	-0.8
10.84060275	0.045302321	-0.8
9.041987281	0.100386342	-0.8
7.968540917	0.137006087	-0.8
7.264248149	0.160912596	-0.8
6.439119356	0.195714152	-0.8
6.026445705	0.212146399	-0.8
30.5642936	0.833219657	-0.9
19.73947398	0.00892377	-0.8
14.97928359	0.009216516	-0.8
12.1860252	0.104723569	-0.8
10.5054018	0.129863725	-0.8
8.766665382	0.178199421	-0.8
7.7557997	0.193863992	-0.8
7.087239105	0.210678549	-0.8
6.304249194	0.233650546	-0.8
5.892124734	0.250916608	-0.8
31.07113413	0.578092939	-0.9
18.33221901	0.735383417	-0.9
14.72583781	0.094210465	-0.8
12.004432	0.162356782	-0.8
10.38616839	0.174911068	-0.8
8.667553037	0.220278954	-0.8
7.674195344	0.228670153	-0.8
7.006520889	0.248609578	-0.8
6.246482006	0.26092888	-0.8
5.859491208	0.270462153	-0.8
29.46606799	0.141217537	-0.8
17.16520943	0.929563378	-0.9
14.32657789	0.079708638	-0.8
11.76673459	0.127153455	-0.8
10.17249195	0.152438831	-0.8
8.516700228	0.183192097	-0.8
7.527161991	0.208083786	-0.8
